"six_id","album_name","track_name","song_lyric"
112,"Speak Now World Tour Live","Back To December/Apologize/You're Not Sorry - Live/2011/Medley","I'm so glad you made time to see me_So this is me swallowing my pride_Standing in front of you, saying I'm sorry for that night_And I'd go back to December all the time_It turns out freedom ain't nothing but missing you_Wishing I'd realized what I had when you were mine_I'd go back to December, turn around and make it alright_I go back to December all the time_These days I haven't been sleeping_Staying up playing back myself leaving_When your birthday passed and I didn't call_How's life, tell me, how's your family_And I think about summer, all the beautiful times_I watched you laughing from the passenger side and_Realized I loved you in the fall_And then the cold came, the dark days when fear crept into my mind_You gave me all your love and all I gave you was goodbye_So this is me swallowing my pride_Standing in front of you, saying I'm sorry for that night_And I'd go back to December all the time_It turns out freedom ain't nothing but missing you_Wishing I'd realized what I had when you were mine_I haven't seen them in a while_I'd go back to December, turn around and change my own mind_I go back to December all the time_I miss your tan skin, your sweet smile, so good to me, so right_And how you held me in your arms that September night_The first time you ever saw me cry_Maybe this is wishful thinking_Probably mindless dreaming_But if we loved again I swear I'd love you right_I'd go back in time and change it, but I can'tSo if the chain is on your door, I understand...And then he said, ""It's too late to apologize""_It's too late..._You've been good, busier than ever_He said, ""It's too late to apologize""_It's too late...So this is me swallowing my pride (It's too late to apologize)_Standing in front of you, saying I'm sorry for that night (It's too late...)_And I go back to December (It's too late to apologize, it's too late)_It turns out freedom ain't nothing but missing you (It's too late to apologize)_Wishing I'd realized what I had when you were mine (It's too late...)_Oh...He said you're not sorry (no no no)_You're not sorry (no no no)_You're not sorry (no no no)_You're not sorry (no, no, no...)_We small talk, work and the weather_Your guard is up and I know why_'Cause the last time you saw me_Is still burned in the back of your mind_You gave me roses and I left them there to die"
113,"Speak Now World Tour Live","Bette Davis Eyes - Live/2011","Her hair is Harlow gold_All the better just to please you_She's precocious and she knows just_What it takes to make a pro blush_She got Greta Garbo standoff sighs_She got Bette Davis eyes_She'll let you take her home_It whets her appetite_She'll lay you on her throne_She got Bette Davis eyes_She'll take a tumble on you_Her lips are sweet surprise_Roll you like you were dice_Until you come out blue_She's got Bette Davis eyes_She'll expose you when she blows you_Off your feet with the crumbs she throws you_She's ferocious and she knows just_What it takes to make a pro blush_All the boys think she's a spy_She's got Bette Davis eyes_And she'll tease you, she'll unease you_Her hands are never cold_All the better just to please you_She's ferocious, and she knows just_What it takes to make a pro blush_All the boys think she's a spy_She's got Bette Davis eyes_She's got Bette Davis eyes_She got Bette Davis eyes_She'll turn her music on_You won't have to think twice_She's pure as New York snow_She got Bette Davis eyes_And she'll tease you, she'll unease you"
114,"Speak Now World Tour Live","Better Than Revenge - Live/2011","Now go stand in the corner and think about what you did_She underestimated just who she was stealing from_She's not a saint and she's not what you think_She's an actress, whoa_She's better known for the things that she does_On the mattress, whoa_Soon she's gonna find stealing other people's toys_On the playground won't make you many friends_She should keep in mind, she should keep in mind_There is nothing I do better than revenge, ha!_She looks at life like it's a party and she's on the list_Ha, time for a little revenge_She looks at me like I'm a trend and she's so over it_I think her ever-present frown is a little troubling_And she thinks I'm psycho 'cause I like to rhyme her name with things_But sophistication isn't what you wear or who you know_Or pushing people down to get you where you wanna go_Oh, they didn't teach you that in prep school, so it's up to me_But no amount of vintage dresses gives you dignity_(Think about what you did)_She's not a saint and she's not what you think_She's an actress, whoa_The story starts when it was hot and it was summer and_She's better known for the things that she does_On the mattress, whoa_Soon she's gonna find stealing other people's toys_On the playground won't make you many friends_She should keep in mind, she should keep in mind_There is nothing I do better than revenge, HA!_I'm just another thing for you to roll your eyes at, honey_You might have him, but haven't you heard?_I'm just another thing for you to roll your eyes at, honey_You might have him, but I always get the last word_I had it all, I had him right there, where I wanted him_Whoa, whoa-ah-oh_She's not a saint and she's not what you think_She's an actress, whoa (she deserved it)_She's better known for the things that she does_On the mattress, whoa_Soon she's gonna find stealing other people's toys_On the playground won't make you many friends_She should keep in mind, she should keep in mind_There is nothing I do better than revenge, HA!_Do you still feel like you know what you're doing?_She came along, got him alone, and let's hear the applause_'Cause I don't think you do, oh (no, no, no, no)_Do you still feel like you know what you're doing? (no)_I don't think you do, I don't think you do_Let's hear the applause (come on, come on)_Come on, show me how much better you are (so much better, yeah?)_See you deserve some applause_'Cause you're so much better_She took him faster than you could say sabotage_She took him faster than you can say sabotage_I never saw it coming, wouldn't have suspected it_I underestimated just who I was dealing with_She had to know the pain was beating on me like a drum"
115,"Speak Now World Tour Live","Dear John - Live/2011","Long were the nights when_But you changed the rules everyday_Wonderin' which version of you I might get on the phone, tonight_Well I stopped pickin' up and this song is to let you know why_Dear John, I see it all now that you're gone_Don't you think I was too young to be messed with?_The girl in the dress cried the whole way home_I shoulda' known_Well maybe it's me_And my blind optimism to blame_Or maybe it's you and your sick need_My days once revolved around you_To give love and take it away_And you'll add my name to your long list of traitors_Who don't understand_And I look back in regret how I ignored when they said_""Run as fast as you can""_Dear John, I see it all now that you're gone_Don't you think I was too young to be messed with?_The girl in the dress cried the whole way home_Dear John, I see it all now, it was wrong_Don't you think nineteen's too young_Counting my footsteps_To be played by your dark, twisted games_When I loved you so?_I shoulda' known_You are an expert at sorry_And keeping the lines blurry_Never impressed by me acing your tests_All the girls that you've run dry have tired lifeless eyes_'Cause you burned them out_But I took your matches_Before fire could catch me_Praying the floor won't fall through... again_So don't look now_I'm shining like fireworks_Over your sad empty town, yeah_Oh, oh, oh, oh, oh, oh_Dear John, I see it all now that you're gone_Don't you think I was too young to be messed with?_The girl in the dress cried the whole way home_I see it all now that you're gone_Don't you think I was too young to be messed with?_The girl in the dress_My mother accused me of losing my mind_Wrote you a song, you shoulda' known_You shoulda' known_Don't you think I was too young?_You shoulda' known_But I swore I was fine_You paint me a blue sky_Then go back and turn it to rain_And I lived in your chess game"
116,"Speak Now World Tour Live","Drops Of Jupiter - Live/2011","You know... You guys have a lot of amazing bands from this part of the world, did you know that?_To see the lights are faded_And that heaven is overrated?_Tell me, did you fall for a shooting star?_One without a permanent scar_And did you miss me_While you were looking for yourself out there?_Now that he's back from that soul vacation_Tracing his way through the constellation, hey, hey_He checks out Mozart while he does Tae-Bo_Reminds me that there's room to grow, hey, hey_Now that he's back in the atmosphere_Now that he's back in the atmosphere_I'm afraid that he might think of me as_Plain ol' Jane told a story about a man_Who is too afraid to fly so he never did land_Tell me, did the wind sweep you off your feet?_Did you finally get the chance_To dance along in the light of day_And head back to the Milky Way?_And tell me, did Venus blow your mind?_Was it everything you wanted to find?_With drops of Jupiter in his hair, hey, hey_And did you miss me_While you were looking for yourself out there?_Can you imagine no love, pride, deep-fried chicken_Your best friend always sticking up for you_Even when I know you're wrong?_Can you imagine no first dance, freeze dried romance_Five-hour phone conversation_The best soy latte that you ever had, and me?_Tell me, did the wind sweep you off your feet?_Did you finally get the chance_He walks like summer and talks like rain_To dance along the light of day_And head back to the Milky Way?_And tell me, did you fall for a shooting star?_One without a permanent scar?_And did you miss me while_You were looking for yourself?_Na na na na na na, na na na na na na na, oh_Na na na na na na, na na na na na na na, oh_Can you imagine no love, pride, deep-fried chicken_Your best friend always sticking up for you_Reminds me that there's time to change, hey, hey_Even when I know you're wrong?_Can you imagine no first dance, freeze dried romance_Five-hour phone conversation_The best soy latte that you ever had, and me?_Since his return from the stay on the moon_He listens like spring and he talks like June, hey, hey_Tell me, did you sail across the sun?_Did you make it to the Milky Way"
117,"Speak Now World Tour Live","Enchanted - Live/2011","There I was again tonight_Counter all your quick remarks_Like passing notes in secrecy_And it was enchanting to meet you_All I can say is, I was enchanted to meet you_This night is sparkling_Don't you let it go_I'm wonderstruck_Blushing all the way home_I'll spend forever_Wondering if you knew_Forcing laughter, faking smiles_I was enchanted to meet you_The lingering question kept me up_2AM, who do you love?_I wonder 'til I'm wide awake_And now I'm pacing back and forth_Wishing you were at my door_I'd open up and you would say, ""Hey""_It was enchanting to meet you_All I know is I was enchanted to meet you_This night is sparkling_Same old tired, lonely place_Don't you let it go_I'm wonderstruck_Blushing all the way home_I'll spend forever_Wondering if you knew_This night is flawless_Don't you let it go_I'm wonderstruck_Dancing around all alone_I'll spend forever_Walls of insincerity, shifting eyes and vacancy_Wondering if you knew_I was enchanted to meet you_This is me praying that_This was the very first page_Not where the storyline ends_My thoughts will echo your name_Until I see you again_These are the words I held back_As I was leaving too soon_I was enchanted to meet you_Vanished when I saw your face_Please don't be in love_With someone else_Please don't have somebody_Waiting on you_Please don't be in love_With someone else_Please don't have somebody_Waiting on you_This night is sparkling_Don't you let it go_All I can say is, it was enchanting to meet you_I'm wonderstruck_Blushing all the way home_I'll spend forever_Wondering if you knew_This night is flawless_Don't you let it go_I'm wonderstruck_Dancing around all alone_I'll spend forever_Wondering if you knew_Your eyes whispered, ""Have we met?""Across the room your silhouette_I was enchanted to meet you_Please don't be in love_With someone else_Please don't have somebody_Waiting on you_Starts to make its way to me_The playful conversation starts"
118,"Speak Now World Tour Live","Haunted - Live/2011","You and I walk a fragile line_Come on, come on, don't leave me like this_I thought I had you figured out_Something's gone terribly wrong_You're all I wanted_Come on, come on, don't leave me like this_I thought I had you figured out_Can't breathe whenever you're gone_Can't turn back now, I'm haunted_Stood there and watched you walk away_From everything we had_I have known it all this time_But I still mean every word I said to you_He will try to take away my pain_And he just might make me smile_But the whole time, I'm wishing it was you instead_Oh, holding my breath_Won't see you again_Something keeps me holding onto nothing_Come on, come on, don't leave me like this_I thought I had you figured out_Something's gone terribly wrong_But I never thought I'd live to see it break_You're all I wanted_Come on, come on, don't leave me like this_I thought I had you figured out_Can't breathe whenever you're gone_Can't turn back now, I'm haunted_I know_I know_I just know_You're not gone, you can't be gone, no_Come on, come on, don't leave me like this_It's getting dark and it's all too quiet_I thought I had you figured out_Something's gone terribly wrong_Won't finish what you started_Come on, come on, don't leave me like this_I thought I had you figured out_Can't breathe whenever you're gone_Can't go back, I'm haunted_(Oh, oh, oh, oh, oh, oh, oh, oh, oh)_You and I walk a fragile line_I have known it all this time_And I can't trust anything now_Never ever thought I'd see it break_Never thought I'd see it_And it's coming over you like it's all a big mistake_Whoa, holding my breath_Won't lose you again_Something's made your eyes go cold"
119,"Speak Now World Tour Live","I Want You Back - Live/2011","Oh baby, give me one more chance_Ooh ooh baby_I want you back (I want you back)_Ooh ooh ooh ooh_Oh baby, give me one more chance_(Show you that I love you)_Won't you please let me_Back in your heart_Oh darlin', I was blind to let you go (Let you go baby)_But now that I see you in her arms_I want you back_(Show you that I love you)_I want you back_Ooh ooh baby_Won't you please let me_Back in your heart?_Oh darlin', I was blind to let you go_(Let you go baby)_Now that I see you in her arms (I want you back)_I want you back (I want you back)_I want you back (I want you back)"
120,"Speak Now World Tour Live","Last Kiss - Live/2011","I still remember the look on your face_I ran off the plane_That July 9th_The beat of your heart_It jumps through your shirt_I can still feel your arms_But now I'll go sit on the floor_Wearing your clothes_All that I know is_I don't know how to be something you miss_I never thought we'd have a last kiss_Lit through the darkness at 1:58_Never imagined we'd end like this_Your name, forever the name on my lips_I do remember the swing of your step_The life of the party, you're showing off again_And I roll my eyes and then_You pull me in_I'm not much for dancing_But for you I did_Because I love your handshake, meeting my father_I love how you walk with your hands in your pockets_The words that you whispered_How you kissed me when I was in the middle of saying something_There's not a day I don't miss those rude interruptions_And I'll go sit on the floor_Wearing your clothes_All that I know is_I don't know how to be something you miss_I never thought we'd have a last kiss_I never imagined we'd end like this_Your name, forever the name on my lips, ooh_So I'll watch your life in pictures like I used to watch you sleep_For just us to know_And I feel you forget me like I used to feel you breathe_And I keep up with our old friends just to ask them how you are_Hope it's nice where you are_And I hope the sun shines_And it's a beautiful day_And something reminds you_You wish you had stayed_You can plan for a change in weather and time_But I never planned on you changing your mind_So I'll go sit on the floor_You told me you loved me_Wearing your clothes_All that I know is_I don't know how to be something you miss_I never thought we'd have a last kiss_Never imagined we'd end like this_Your name, forever the name on my lips_Just like our last kiss_Forever the name on my lips_Forever the name on my lips_Just like our last_So why did you go away?_Away_I do recall now the smell of the rain_Fresh on the pavement"
121,"Speak Now World Tour Live","Long Live - Live/2011","I said, remember this moment, in the back of my mind_It was the end of a decade_But the start of an age_Long live the walls we crashed through_All the kingdom lights shined just for me and you_I was screaming, long live all the magic we made_And bring on all the pretenders_One day, we will be remembered_I said, remember this feeling_I passed the pictures around_Of all the years that we stood there_The time we stood with our shaking hands_On the side-lines wishing for right now_We are the kings and the queens_You traded your baseball cap for a crown_When they gave us our trophies_And we held them up for our town_And the cynics were outraged_Screaming, ""This is absurd""_'Cause for a moment, a band of thieves_In ripped up jeans got to rule the world_Long live the walls we crashed through_The crowds in stands went wild_All the kingdom lights shined just for me and you_I was screaming, long live all the magic we made_And bring on all the pretenders_I'm not afraid_Long live all the mountains we moved_I had the time of my life fighting dragons with you_I was screaming, long live that look on your face_And bring on all the pretenders_One day, we will be remembered_Hold on to spinning around_We were the kings and the queens_Confetti falls to the ground_May these memories break our fall_Will you take a moment?_Promise me this_That you'll stand by me forever_But if, God forbid, fate should step in_And force us into a goodbye_If you have children some day_When they point to the pictures_Please tell them my name_And they read off our names_Tell them how the crowds went wild_Tell them how I hope they shine_Long live the walls we crashed through_I had the time of my life, with you_Long, long live the walls we crashed through_All the kingdom lights shined just for me and you_I was screaming, long live all the magic we made_And bring on all the pretenders_I'm not afraid_Singing, long live all the mountains we moved_The night you danced like you knew our lives_I had the time of my life fighting dragons with you_And long, long live that look on your face_And bring on all the pretenders_One day, we will be remembered_Would never be the same_You held your head like a hero_On a history book page"
122,"Speak Now World Tour Live","Mean - Live/2011","You, with your words like knives_But you don't know what you don't know_Someday, I'll be living in a big old city_And all you're ever gonna be is mean_Someday, I'll be big enough so you can't hit me_And all you're ever gonna be is mean_Why you gotta be so mean?_You, with your switching sides_And your wildfire lies and your humiliation_You have pointed out my flaws again_As if I don't already see them_And swords and weapons that you use against me_I walk with my head down, trying to block you out_'Cause I'll never impress you_I just wanna feel okay again_I bet you got pushed around_Somebody made you cold_But the cycle ends right now_'Cause you can't lead me down that road_And you don't know what you don't know_Someday, I'll be living in a big old city_And all you're ever gonna be is mean_You have knocked me off my feet again_Someday, I'll be big enough so you can't hit me_And all you're ever gonna be is mean_Why you gotta be so mean?_And I can see you years from now in a bar_Talking over a football game_With that same big loud opinion_But nobody's listening_Washed up and ranting about the same old bitter things_Drunk and grumbling on about how I can't sing_But all you are is mean_Got me feeling like I'm nothing_All you are is mean_And a liar, and pathetic, and alone in life_And mean, and mean, and mean, and mean_But someday, I'll be living in a big old city_And all you're ever gonna be is mean, yeah_Someday, I'll be big enough so you can't hit me_And all you're ever gonna be is mean_Why you gotta be so mean?_Someday, I'll be living in a big old city_(Why you gotta be so mean?)_You, with your voice like nails on a chalkboard_And all you're ever gonna be is mean_(Why you gotta be so mean?)_Someday, I'll be big enough so you can't hit me_(Why you gotta be so mean?)_And all you're ever gonna be is mean_Why you gotta be so mean?_Calling me out when I'm wounded_You, picking on the weaker man_Well, you can take me down_With just one single blow"
123,"Speak Now World Tour Live","Mine - Live/2011","You were in college, working part-time, waiting tables_You put your arm around me for the first time_You made a rebel of a careless man's careful daughter_You are the best thing that's ever been mine_Flash forward, and we're taking on the world together_And there's a drawer of my things at your place_You learn my secrets and figure out why I'm guarded_You say we'll never make my parents' mistakes_But we got bills to pay_We got nothing figured out_When it was hard to take_Left a small town and never looked back_Yes, yes_This is what I thought about:_Do you remember, we were sitting there, by the water?_You put your arm around me for the first time_You made a rebel of a careless man's careful daughter_You are the best thing that's ever been mine_Do you remember all the city lights on the water?_You saw me start to believe for the first time_You made a rebel of a careless man's careful daughter_You are the best thing that's ever been mine_I was a flight risk, with a fear of falling_And I remember that fight, 2:30 AMAs everything was slipping right out of our hands_I ran out, crying, and you followed me out into the street_Braced myself for the goodbye_'Cause that's all I've ever known_Then, you took me by surprise_You said, ""I'll never leave you alone.""_You said, ""I remember how we felt, sitting by the water_And every time I look at you, it's like the first time_I fell in love with a careless man's careful daughter_She is the best thing that's ever been mine""_Wondering why we bother with love, if it never lasts_Hold on, make it last_Hold on, never turn back_You made a rebel of a careless man's careful daughter_You are the best thing that's ever been mine_Yeah, yeah_Do you believe it? (Hold on)_We're gonna make it now (Hold on)_And I can see it_Yeah, yeah_I can see it now (See it now)_I say, ""Can you believe it?""_As we're lying on the couch_The moment, I could see it_Yes, yes, I can see it now_Do you remember, we were sitting there, by the water?"
124,"Speak Now World Tour Live","Ours - Live/2011","I was riding shotgun with my hair undone_Our song is the slamming screen door_Sneakin' out late, tapping on your window_When we're on the phone and you talk real slow_'Cause it's late and your mama don't know_Our song is the way you laugh_The first date: ""Man, I didn't kiss her, and I should have""_And when I got home 'fore I said amen_Asking God if he could play it again_I was walking up the front porch steps_After everything that day_In the front seat of his car_Had gone all wrong and been trampled on_And lost and thrown away_Got to the hallway, well on my way_To my lovin' bed_I almost didn't notice all the roses_And the note that said_Our song is the slamming screen door_Sneakin' out late, tapping on your window_When we're on the phone and you talk real slow_'Cause it's late and your mama don't know_He's got a one-hand feel on the steering wheel_Our song is the way you laugh_The first date: ""Man, I didn't kiss her, and I should have""_And when I got home 'fore I said amen_Asking God if he could play it again_I've heard every album, listened to the radio_Waited for something to come along_That was as good as our song_'Cause our song is the slamming screen door_Sneakin' out late, tapping on his window_When we're on the phone and he talks real slow_The other on my heart_'Cause it's late and his mama don't know_Our song is the way he laughs_The first date: ""Man, I didn't kiss him, and I should have""_And when I got home 'fore I said amen_Asking God if he could play it again_Play it again_I was riding shotgun with my hair undone_In the front seat of his car_I grabbed a pen and an old napkin_And I wrote down our song_I look around, turn the radio down_He says, ""Baby, is something wrong?""_I say, ""Nothing, I was just thinking_How we don't have a song""_And he says"
125,"Speak Now World Tour Live","Sparks Fly - Live/2011","The way you move is like a full on rainstorm_Drop everything now_Meet me in the pouring rain_Kiss me on the sidewalk_Take away the pain_'Cause I see sparks fly whenever you smile_Get me with those green eyes, baby, as the lights go down_Give me something that'll haunt me when you're not around_'Cause I see sparks fly whenever you smile_My mind forgets to remind me_You're a bad idea_And I'm a house of cards_You touch me once and it's really something_You find I'm even better than you imagined I would be_I'm on my guard for the rest of the world_But with you I know it's no good_And I could wait patiently but I really wish you would_Drop everything now_Meet me in the pouring rain_Kiss me on the sidewalk_Take away the pain_'Cause I see sparks fly whenever you smile_You're the kind of reckless_Get me with those green eyes, baby, as the lights go down_Give me something that'll haunt me when you're not around_'Cause I see sparks fly whenever you smile_I run my fingers through your hair and watch the lights go wild_Just keep on keeping your eyes on me, it's just wrong enough to make it feel right_And lead me up the staircase_Won't you whisper soft and slow?_I'm captivated by you, baby, like a firework show_Drop everything now_Meet me in the pouring rain_That should send me running_Kiss me on the sidewalk_Take away the pain_'Cause I see sparks fly whenever you smile_Get me with those green eyes, baby, as the lights go down_Give me something that'll haunt me when you're not around_'Cause I see sparks fly whenever you smile_And the sparks fly_Oh, baby, smile_And the sparks fly_But I kinda know that I won't get far_And you stood there in front of me_Just close enough to touch_Close enough to hope you couldn't see_What I was thinking of"
126,"Speak Now World Tour Live","Speak Now - Live/2011","I am not the kind of girl_Somewhere back inside a room_Wearing a gown shaped like a pastry_This is surely not_What you thought it would be_I lose myself in a daydream_Where I stand and say_Don't say yes, run away now_I'll meet you when you're out_Of the church at the back door_Don't wait or say a single vow_Who should be rudely barging in_You need to hear me out_And they said ""speak now""_Fond gestures are exchanged_And the organ starts to play_A song that sounds like a death march_And I am hiding in the curtains_It seems that I was uninvited_By your lovely bride-to-be_She floats down the aisle_Like a pageant queen_On a white veil occasion_But I know you wish it was me_You wish it was me (Don't you)_Don't say yes, run away now_I'll meet you when you're out_Of the church at the back door_Don't wait or say a single vow_You need to hear me out_And they said ""speak now""_Don't say yes, run away now_I'll meet you when you're out_But you are not the kind of boy_Of the church at the back door_Don't wait or say a single vow_Your time is running out_And they said ""speak now""_Ooh, la-da-da-da, oh_Ooh, ooh_(Say a single vow)_I hear the preacher say_""Speak now or forever hold your peace""_There's the silence, there's my last chance_Who should be marrying the wrong girl_I stand up with shaking hands, all eyes on me_Horrified looks from everyone in the room_But I'm only looking at you_I am not the kind of girl_Who should be rudely barging in_On a white veil occasion_But you are not the kind of boy_Who should be marrying the wrong girl_(Hehe!)_So don't say yes, run away now_I sneak in and see your friends_I'll meet you when you're out_Of the church at the back door_Don't wait or say a single vow_You need to hear me out_And they said ""speak now""_And you say_""Let's run away now_I'll meet you when_I'm out of my tux at the back door""_Baby, I didn't say my vows_And her snotty little family_So glad you were around when they said_""Speak now""_All dressed in pastel_And she is yelling at a bridesmaid"
127,"Speak Now World Tour Live","The Story Of Us - Live/2011","I used to think one day, we'd tell the story of us_So many walls up, I can't break through_Now I'm standing alone in a crowded room_And we're not speaking_And I'm dying to know_Is it killing you like it's killing me?_Yeah, I don't know what to say_Since the twist of fate when it all broke down_And the story of us looks a lot like a tragedy now_Next chapter_How'd we end up this way?_How we met, and the sparks flew instantly_See me nervously pulling at my clothes and trying to look busy_And you're doing your best to avoid me_I'm starting to think one day, I'll tell the story of us_Of how I was losing my mind when I saw you here_But you held your pride like you should've held me_Oh, I'm scared to see the ending_Why are we pretending this is nothing?_I'd tell you I miss you, but I don't know how_I've never heard silence quite this loud_Now I'm standing alone in a crowded room_And people would say, they're the lucky ones_And we're not speaking_And I'm dying to know_Is it killing you like it's killing me?_Yeah, and I don't know what to say_Since the twist of fate, when it all broke down_And the story of us looks a lot like a tragedy now_This is looking like a contest_Of who can act like they care less_But I liked it better when you were on my side_The battle's in your hands now_I used to know my place was a spot next to you_But I would lay my armor down_If you say you'd rather love than fight_So many things that you wish I knew_But the story of us might be ending soon_Now I'm standing alone in a crowded room_And we're not speaking_And I'm dying to know_Is it killing you like it's killing me?_Yeah, and I don't know what to say_Since the twist of fate, when it all broke down_Now I'm searching the room for an empty seat_And the story of us looks a lot like a tragedy now, now, now_And we're not speaking_And I'm dying to know_Is it killing you like it's killing me, yeah?_I don't know what to say since the twist of fate_'Cause we're going down_And the story of us looks a lot like a tragedy now_The End_'Cause lately, I don't even know what page you're on_Oh, a simple complication_Miscommunications lead to fallout_So many things that I wish you knew"
128,"Taylor Swift","A Perfectly Good Heart","Why would you wanna break a perfectly good heart?_Why would you wanna break a perfectly good heart?_Why would you wanna take our love and tear it all apart, now?_Why would you wanna make the very first scar?_Why would you wanna break a perfectly good heart?_It's not unbroken anymore_How do I get it back the way it was before?_Why would you wanna break a perfectly good heart?_Why would you wanna take our love and tear it all apart, now?_Why would you wanna make the very first scar?_Why would you wanna break a perfectly good heart?_Why would you wanna take our love and tear it all apart, now?_Why would you wanna break a perfectly good heart?_Why would you wanna take our love and tear it all apart, now?_Why would you wanna make the very first scar?_Why would you wanna break a perfectly good heart?_Why would you wanna make the very first scar?_Why would you wanna break a perfectly good heart?_Maybe I should've seen the signs, should've read the writing on the wall_And realized by the distance in your eyes that I would be the one to fall_No matter what you say, I still can't believe_That you would walk away_It don't make sense to me, but"
129,"Taylor Swift","A Place in this World","I don't know what I want, so don't ask me_Got the radio on, my old blue jeans_And I'm wearing my heart on my sleeve_Feeling lucky today, got the sunshine_Could you tell me what more do I need_And tomorrow's just a mystery, oh yeah_But that's OK_I'm alone, on my own, and that's all I know_I'll be strong, I'll be wrong, oh but life goes on_Oh, I'm just a girl, trying to find a place in this world_Maybe I'm just a girl on a mission_Cause I'm still trying to figure it out_But I'm ready to fly_I'm alone, on my own, and that's all I know_I'll be strong, I'll be wrong, oh but life goes on_Oh I'm alone, on my own, and that's all I know_Oh I'm just a girl, trying to find a place in this world_Oh I'm just a girl_Oh I'm just a girl, oh, oh_Oh I'm just a girl_Don't know what's down this road, I'm just walking_Trying to see through the rain coming down_Even though I'm not the only one_Who feels the way I do_I'm alone, on my own, and that's all I know_I'll be strong, I'll be wrong, oh but life goes on_Oh, I'm just a girl, trying to find a place in this world"
130,"Taylor Swift","Cold As You","You have a way of coming easily to me_And I stood there loving you and wished them all away_And you come away with a great little story_Of a mess of a dreamer with the nerve to adore you_Oh what a shame, what a rainy ending given to a perfect day_Just walk away, no use defending words that you will never say_And now that I'm sitting here thinking it through_I've never been anywhere cold as you_You never did give a damn thing honey but I cried, cried for you_And I know you wouldn't have told nobody if I died, died for you_(Died for you)_And when you take, you take the very best of me_Oh what a shame, what a rainy ending given to a perfect day_Every smile you fake is so condescending_Counting all the scars you made_And now that I'm sitting here thinking it through_I've never been anywhere cold as you_So I start a fight cause I need to feel something_And you do what you want cause I'm not what you wanted_Oh what a shame, what a rainy ending given to a perfect day_Just walk away, no use defending words that you will never say_And now that I'm sitting here thinking it through_I've never been anywhere cold as you_You put up walls and paint them all a shade of gray"
131,"Taylor Swift","I'm Only Me When I'm With You","Friday night beneath the stars_Don't wanna fly if you're still on the ground_It's like no matter what I do_Well you drive me crazy half the time_The other half I'm only tryna let you know that what I feel is true_And I'm only me when I'm with you_Just a small town boy and girl_Living in a crazy world_Tryna figure out what is and isn't true_And I don't try to hide my tears_The secrets or my deepest fears_In a field behind your yard_Through it all nobody gets me like you do_And you know everything about me_You say that you can't live without me_I'm only up when you're not down_Don't wanna fly if you're still on the ground_It's like no matter what I do_Well you drive me crazy half the time_The other half I'm only tryna let you know that what I feel is true_And I'm only me when I'm with you_When I'm with anybody else it's so hard to be myself_You and I are painting pictures in the sky_Only you can tell_That I'm only up when you're not down_Don't wanna fly if you're still on the ground_It's like no matter what I do_Well you drive me crazy half the time_The other half I'm only tryna let you know that what I feel is true_And I'm only me_Who I wanna be_Well, I'm only me when I'm with you_With you_And sometimes we don't say a thing_Uh huh_Yeah_Just listen to the crickets sing_Everything I need is right here by my side_And I know everything about you_I don't wanna live without you_I'm only up when you're not down"
132,"Taylor Swift","Invisible","She can't see the way your eyes_And you just see right through me_But if you only knew me_We could be a beautiful_Miracle_Unbelievable_Instead of just invisible_There's a fire inside of you_That can't help but shine through_She's never going to see the light_No matter what you do_Light up when you smile_And all I think about is how to make you think of me_And everything that we could be_I just want to show you_She don't even know you_She's never going to love you like I want to_And you just see right through me_If you only knew me_We could be a beautiful_Miracle_Unbelievable_She'll never notice how you stop and stare_Instead of just invisible_Like shadows in a faded light_Oh, we're invisible_I just want to open your eyes_And make you realize_I just want to show you_She don't even know you_Baby, let me love you_Let me want you_You just see right through me_Whenever she walks by_But if you only knew me_We could be a beautiful_Miracle_Unbelievable_Instead of just invisible_She can't see the way your eyes_Light up when you smile_And you can't see me wanting you the way you want her_But you are everything to me_I just want to show you_She don't even know you_She's never going to love you like I want to"
133,"Taylor Swift","Mary's Song (Oh My My My)","She said, I was seven and you were nine_Take me back when our world was one block wide_I dared you to kiss me and ran when you tried_Just two kids, you and I_Oh my my my my_Well, I was sixteen when suddenly_I wasn't that little girl you used to see_But your eyes still shined like pretty lights_And our daddies used to joke about the two of us_They never believed we'd really fall in love_And our mamas smiled and rolled their eyes_I looked at you like the stars that shined_And said oh my my my_Take me back to the creek beds we turned up_Two A.M. riding in your truck and all I need is you next to me_Take me back to the time we had our very first fight_The slamming of doors instead of kissing goodnight_You stayed outside till the morning light_Oh my my my my_A few years had gone and come around_We were sitting at our favorite spot in town_And you looked at me, got down on one knee_In the sky, the pretty lights_Take me back to the time when we walked down the aisle_Our whole town came and our mamas cried_You said I do and I did too_Take me home where we met so many years before_We'll rock our babies on that very front porch_After all this time, you and I_I'll be eighty-seven; you'll be eighty-nine_I'll still look at you like the stars that shine_In the sky, oh my my my_And our daddies used to joke about the two of us_Growing up and falling in love and our mamas smiled_And rolled their eyes and said oh my my my_Take me back to the house in the backyard tree_Said you'd beat me up, you were bigger than me_You never did, you never did"
